timestamp,cpu_usage,temperature,is_anomaly
2024-01-01 01:17:00,57.00174869823693,24.574172209401702,0
2024-01-01 01:18:00,49.493786293308034,25.462709540405367,0
2024-01-01 01:19:00,46.655635447559675,24.4009521917134,0
2024-01-01 01:20:00,62.42397316885283,25.859384127125395,0
2024-01-01 01:21:00,50.531528118457054,34.49572575789583,0
2024-01-01 01:22:00,48.9296559311694,35.03839728507804,0
2024-01-01 01:23:00,57.802607345775954,31.177980230681342,0
2024-01-01 01:24:00,39.64506172535467,31.071984017280617,0
2024-01-01 01:25:00,37.190966210806174,26.783854049661016,0
2024-01-01 01:26:00,33.62460621439294,19.5593139712555,0
2024-01-01 01:27:00,55.71524549218749,30.697749706721368,0
2024-01-01 01:28:00,48.35958556848252,31.603752846477185,0
2024-01-01 01:29:00,58.091484523442844,26.616742969913872,0
2024-01-01 01:30:00,50.626111804641106,24.697331557588974,0
2024-01-01 01:31:00,36.2482320853797,23.899568861801743,0
2024-01-01 01:32:00,46.39204030137219,30.780472099816453,0
2024-01-01 01:33:00,59.069614385131466,30.391815352893797,0
2024-01-01 01:34:00,47.419387758341756,36.012403411915386,0
2024-01-01 01:35:00,61.86390386634593,26.121947075172177,0
2024-01-01 01:36:00,45.41484560560424,28.548812366143896,0
2024-01-01 01:37:00,57.250540315124724,30.158929886729453,0
2024-01-01 01:38:00,32.130819606332786,27.285493119654145,0
2024-01-01 01:39:00,47.71269966785971,34.18785555821571,0
2024-01-01 01:40:00,46.0116643607497,36.14868831075382,0
2024-01-01 01:41:00,36.135555877927445,24.411243045195363,0
2024-01-01 01:42:00,61.27446634605377,28.016136687784797,0
2024-01-01 01:43:00,43.620530149708614,36.468669988131104,0
2024-01-01 01:44:00,42.518601788113436,31.47119087574605,0
2024-01-01 01:45:00,63.10653922217136,30.6105330438704,0
2024-01-01 01:46:00,51.67336152955078,31.726528430067006,0
2024-01-01 01:47:00,57.75363843590857,33.32208249776388,0
2024-01-01 01:48:00,33.08805787721132,31.858364482071178,0
2024-01-01 01:49:00,41.97213610188971,30.965327813348487,0
2024-01-01 01:50:00,70.73527685888713,30.019325578167138,0
2024-01-01 01:51:00,58.53389416902005,36.831882958493686,0
2024-01-01 01:52:00,39.37509603697263,28.566806266092136,0
2024-01-01 01:53:00,52.26058224396509,30.02129756969986,0
2024-01-01 01:54:00,39.92623265691211,37.70874170695885,0
2024-01-01 01:55:00,63.89804211030154,31.476184482193517,0
2024-01-01 01:56:00,27.422154447313744,29.538930530139123,0
2024-01-01 01:57:00,52.78035595602485,33.24476821128521,0
2024-01-01 01:58:00,52.60092675763667,31.076064408853796,0
2024-01-01 01:59:00,38.86066331327868,26.428804753372813,0
2024-01-01 02:00:00,47.37646900243195,31.221783361585178,0
2024-01-01 02:01:00,53.856900495630256,25.819380865649574,0
2024-01-01 02:02:00,32.07862582328138,39.181581603302924,0
2024-01-01 02:03:00,37.298426015450985,31.11375063541436,0
2024-01-01 02:04:00,48.50057345414877,25.271278425685406,0
2024-01-01 02:05:00,41.828694878147736,28.15011810479895,0
2024-01-01 02:06:00,45.36178820986047,33.66892339782612,0
2024-01-01 02:07:00,49.91276128686154,24.499393305340522,0
2024-01-01 02:08:00,40.94229698981717,43.49396853049769,0
2024-01-01 02:09:00,49.62284384053666,22.604702489127842,0
2024-01-01 02:10:00,53.082039898540984,34.5809552854285,0
2024-01-01 02:11:00,57.86962398437432,27.481197003177122,0
2024-01-01 02:12:00,37.47672951039104,25.92827779008292,0
2024-01-01 02:13:00,43.74491249835414,32.75254396069462,0
2024-01-01 02:14:00,56.096195145983216,27.655128473365163,0
2024-01-01 02:15:00,35.13080102551604,37.81094598080805,0
2024-01-01 02:16:00,51.13451724270856,23.057688224624574,0
2024-01-01 02:17:00,50.17149040618685,32.73563450492457,0
2024-01-01 02:18:00,24.074584171425176,28.80666431556002,0
2024-01-01 02:19:00,45.137599175006976,31.44049482682683,0
2024-01-01 02:20:00,53.333487426120676,32.55687663882287,0
2024-01-01 02:21:00,47.86136416130916,21.111498160894186,0
2024-01-01 02:22:00,45.4274211150617,31.053861962511423,0
2024-01-01 02:23:00,51.4695490733491,35.21735291689414,0
2024-01-01 02:24:00,59.87435525490754,32.3613443802047,0
2024-01-01 02:25:00,55.425067496599596,28.147967830418267,0
2024-01-01 02:26:00,42.3543170992512,22.993988094974892,0
2024-01-01 02:27:00,35.46102422023649,32.62049289251106,0
2024-01-01 02:28:00,55.302138129506986,39.47668307052499,0
2024-01-01 02:29:00,38.21115460021766,33.286841075792495,0
2024-01-01 02:30:00,44.65113155366357,35.79713586370464,0
2024-01-01 02:31:00,51.97820476330734,34.72297789933552,0
2024-01-01 02:32:00,61.19742223679595,27.95513287497208,0
2024-01-01 02:33:00,62.95874820714229,30.35863873798282,0
2024-01-01 02:34:00,50.633314089993746,34.496622691459386,0
2024-01-01 02:35:00,44.88743924090917,21.92078282716633,0
2024-01-01 02:36:00,37.826904068903374,33.30871565440898,0
2024-01-01 02:37:00,69.69720512895567,36.32871028003233,0
2024-01-01 02:38:00,47.05738126227013,29.630871621208776,0
2024-01-01 02:39:00,56.8348108737046,34.00331462199654,0
2024-01-01 02:40:00,51.966662509577795,27.192457428933523,0
2024-01-01 02:41:00,44.882488334334454,30.21283884280884,0
2024-01-01 02:42:00,44.74729415590623,28.669605415482625,0
2024-01-01 02:43:00,36.27660838066757,32.295970501415994,0
2024-01-01 02:44:00,61.300656491463855,29.496211219538104,0
2024-01-01 02:45:00,48.826178276131785,21.68504807210062,0
2024-01-01 02:46:00,64.17598573849557,26.470689122690118,0
2024-01-01 02:47:00,45.59922140826402,39.86597360243561,0
2024-01-01 02:48:00,47.24029484781716,32.94198948737657,0
2024-01-01 02:49:00,38.67897328766546,19.512171713098695,0
2024-01-01 02:50:00,46.89916333712809,36.10316196618014,0
2024-01-01 02:51:00,37.48862590827323,24.278275535068172,0
2024-01-01 02:52:00,53.819574569343885,34.48331470667309,0
2024-01-01 02:53:00,51.04218055831544,36.374311029566655,0
2024-01-01 02:54:00,64.8969264431961,30.524675706229413,0
2024-01-01 02:55:00,35.55681772055692,24.80901068596574,0
2024-01-01 02:56:00,62.15347813943479,26.531413485670715,0
2024-01-01 02:57:00,40.258574397849884,33.18132546815202,0
2024-01-01 02:58:00,53.32047987178559,24.30665982184928,0
2024-01-01 02:59:00,38.5567371535496,27.048462427424038,0
2024-01-01 03:00:00,51.97529335525379,32.62992016450085,0
2024-01-01 03:01:00,24.89950456443916,26.927877757532872,0
2024-01-01 03:02:00,43.26671916942284,37.141414901849835,0
2024-01-01 03:03:00,51.031740270586894,24.99982759158142,0
2024-01-01 03:04:00,67.65410607839158,13.637651765265916,0
2024-01-01 03:05:00,28.916245145551958,26.02835591136586,0
2024-01-01 03:06:00,49.9602760258297,31.599389990767385,0
2024-01-01 03:07:00,92.34073082013596,52.6970898001636,1
2024-01-01 03:08:00,30.71531716839261,27.877457785444836,0
2024-01-01 03:09:00,38.74249222995811,28.57307651777506,0
2024-01-01 03:10:00,45.15927437477994,29.802813026714325,0
2024-01-01 03:11:00,54.63953148525482,38.71958376590092,0
2024-01-01 03:12:00,50.95055350255841,31.865790886208174,0
2024-01-01 03:13:00,36.987023941199595,27.56300087181924,0
2024-01-01 03:14:00,31.58179600011745,40.30189411628322,0
2024-01-01 03:15:00,54.22229479439913,30.182808035293046,0
2024-01-01 03:16:00,48.17032593164886,19.67833013268366,0
2024-01-01 03:17:00,66.22301828401234,22.995672114814653,0
2024-01-01 03:18:00,46.50033544032816,33.002293999634354,0
2024-01-01 03:19:00,61.373390543262786,21.044317153405807,0
2024-01-01 03:20:00,55.369497299605044,32.45149618523079,0
2024-01-01 03:21:00,58.13180585663777,26.1599097767537,0
2024-01-01 03:22:00,54.32096360649573,36.178110628817436,0
2024-01-01 03:23:00,54.461003662225956,30.877722877871324,0
2024-01-01 03:24:00,27.1492304845961,21.750729766816264,0
2024-01-01 03:25:00,47.65370765559192,34.40718258806687,0
2024-01-01 03:26:00,43.382118893536166,36.647405330832584,0
2024-01-01 03:27:00,62.52249081086406,23.61692927038214,0
2024-01-01 03:28:00,39.98603176908353,26.040531171371164,0
2024-01-01 03:29:00,47.15128401596369,32.3699395794614,0
2024-01-01 03:30:00,58.22529898877954,33.43077169447902,0
2024-01-01 03:31:00,52.881659169090625,41.6348709901698,0
2024-01-01 03:32:00,51.65253243444836,34.3621022824356,0
2024-01-01 03:33:00,61.13027706305854,42.06709511356736,0
2024-01-01 03:34:00,52.503560190916915,30.0222922266849,0
2024-01-01 03:35:00,44.743482399638374,32.04914151164077,0
2024-01-01 03:36:00,37.2321852512774,27.100918187845725,0
2024-01-01 03:37:00,54.781175679124246,27.497929562626258,0
2024-01-01 03:38:00,42.23977656296002,30.962023171289815,0
2024-01-01 03:39:00,47.803294148673196,27.012911030149784,0
2024-01-01 03:40:00,60.92309899772056,17.426172208573632,0
2024-01-01 03:41:00,47.75032892916873,26.667345204142034,0
2024-01-01 03:42:00,84.33685106816783,38.140291869816785,1
2024-01-01 03:43:00,47.06517932985429,30.334440990333896,0
2024-01-01 03:44:00,47.693419134263564,30.35170286791066,0
2024-01-01 03:45:00,40.09529971004021,26.322954385460015,0
2024-01-01 03:46:00,88.80343613973155,47.03406957286196,1
2024-01-01 03:47:00,44.413305685472814,38.42388817736859,0
2024-01-01 03:48:00,57.73026551434239,36.8735905843704,0
2024-01-01 03:49:00,85.6821369855667,44.075211248255414,1
2024-01-01 03:50:00,55.686894794282324,25.576410349189572,0
2024-01-01 03:51:00,51.6395091979559,38.9371001685074,0
2024-01-01 03:52:00,50.15241042923526,35.247848125583026,0
2024-01-01 03:53:00,51.779879776770166,22.64608768013619,0
2024-01-01 03:54:00,54.3233130580743,21.16584313729092,0
2024-01-01 03:55:00,47.667117737980305,22.697257456493485,0
2024-01-01 03:56:00,48.20475348882838,27.620173716749523,0
2024-01-01 03:57:00,55.85807727324966,34.60515321527409,0
2024-01-01 03:58:00,38.674898017542716,34.4036942491306,0
2024-01-01 03:59:00,37.008565924112595,31.492459181359877,0
2024-01-01 04:00:00,51.8991251668849,29.372765035178073,0
2024-01-01 04:01:00,29.955122317403173,41.782781409345624,0
2024-01-01 04:02:00,33.17322306633316,30.221597820399303,0
2024-01-01 04:03:00,68.14271226817083,29.51601305084535,0
2024-01-01 04:04:00,65.57041945943261,27.42331101905972,0
2024-01-01 04:05:00,44.18767412966752,41.10972828919472,0
2024-01-01 04:06:00,60.14014290287765,33.52240905866428,0
2024-01-01 04:07:00,60.372538887017235,24.810891569821163,0
2024-01-01 04:08:00,54.848473116505225,24.286144192323782,0
2024-01-01 04:09:00,49.21592626160301,21.816458062674506,0
2024-01-01 04:10:00,56.289245644200015,29.508704940201802,0
2024-01-01 04:11:00,58.01977234668438,22.591563265065837,0
2024-01-01 04:12:00,56.475777023215336,24.044805206717385,0
2024-01-01 04:13:00,34.65947603863437,35.51117002640402,0
2024-01-01 04:14:00,70.3773206465932,34.374177755942355,0
2024-01-01 04:15:00,74.03047777220492,37.4437907395933,0
2024-01-01 04:16:00,31.009007123692363,22.69952017514947,0
2024-01-01 04:17:00,55.15270966450777,24.910407911653795,0
2024-01-01 04:18:00,70.75277600294751,26.965267774925486,0
2024-01-01 04:19:00,60.05195981531027,38.13424405374096,0
2024-01-01 04:20:00,60.25309439132992,30.39747298455624,0
2024-01-01 04:21:00,35.703026688306466,39.21689748968697,0
2024-01-01 04:22:00,57.705957691553586,33.195063951721785,0
2024-01-01 04:23:00,52.318288152107606,29.508736279033386,0
2024-01-01 04:24:00,57.75457500928167,33.12227716170119,0
2024-01-01 04:25:00,39.494767349030155,21.39474939687297,0
2024-01-01 04:26:00,39.245566322956456,19.73979648583323,0
2024-01-01 04:27:00,48.43729458582712,31.329911846650937,0
2024-01-01 04:28:00,46.097217456931766,30.19914289038287,0
2024-01-01 04:29:00,48.44978613145699,39.901015201622045,0
2024-01-01 04:30:00,45.396625839315995,23.088604787750064,0
2024-01-01 04:31:00,47.85360907142742,31.771024327703532,0
2024-01-01 04:32:00,43.21747241711579,33.5926477757498,0
2024-01-01 04:33:00,49.46396794674617,31.57775507288944,0
2024-01-01 04:34:00,35.74964970675319,35.52050590241576,0
2024-01-01 04:35:00,54.98683964321005,26.868601290083088,0
2024-01-01 04:36:00,52.53552717044319,34.1504244804725,0
2024-01-01 04:37:00,37.30257087750432,32.80277153640516,0
2024-01-01 04:38:00,63.29542355992297,35.66402192832651,0
2024-01-01 04:39:00,41.77406556296911,27.35735401052478,0
2024-01-01 04:40:00,61.87423564397748,24.162692345051724,0
2024-01-01 04:41:00,53.25646747929586,26.653091970305553,0
2024-01-01 04:42:00,59.93465876576688,24.67610909660971,0
2024-01-01 04:43:00,51.767050994623894,27.143853493474346,0
2024-01-01 04:44:00,55.57076971341056,28.129339592972993,0
2024-01-01 04:45:00,60.05076367540414,25.612280330579463,0
2024-01-01 04:46:00,68.92210743789771,29.935841084773003,0
2024-01-01 04:47:00,60.680623039033435,24.159807216740866,0
2024-01-01 04:48:00,54.56910728517337,29.587108122761137,0
2024-01-01 04:49:00,36.475008571182926,27.439402803554348,0
2024-01-01 04:50:00,25.90885426523231,29.37024681282214,0
2024-01-01 04:51:00,48.86761356020968,31.93115445924449,0
2024-01-01 04:52:00,42.93849524410182,27.890171308215916,0
2024-01-01 04:53:00,43.102558749296854,26.031491966639795,0
2024-01-01 04:54:00,49.06025821548578,26.62595868900784,0
2024-01-01 04:55:00,56.609199082399705,35.216062022748304,0
2024-01-01 04:56:00,43.83534681275837,36.38226870309963,0
2024-01-01 04:57:00,59.072535231464855,27.419473688905732,0
2024-01-01 04:58:00,50.256435196143535,29.13818656211574,0
2024-01-01 04:59:00,50.32763313749968,21.63544654578972,0
2024-01-01 05:00:00,68.72489944864485,29.081554088553897,0
2024-01-01 05:01:00,51.754024674639446,22.552651584539888,0
2024-01-01 05:02:00,49.608142849236714,27.58589513134392,0
2024-01-01 05:03:00,55.22861536465431,35.310442686076065,0
2024-01-01 05:04:00,67.98675333439088,22.581585251961453,0
2024-01-01 05:05:00,49.62371098860702,25.59378935983356,0
2024-01-01 05:06:00,54.5566890835568,25.60680624249952,0
2024-01-01 05:07:00,48.913618028608276,21.60959213349218,0
2024-01-01 05:08:00,49.09551331920333,34.30223755124683,0
2024-01-01 05:09:00,45.28185238878493,31.411050731210068,0
2024-01-01 05:10:00,44.38812714704531,39.13353720694101,0
2024-01-01 05:11:00,66.90421368934032,24.919632684508574,0
2024-01-01 05:12:00,44.680376495491764,21.14858573498265,0
2024-01-01 05:13:00,34.70569852382968,34.893386387910205,0
2024-01-01 05:14:00,51.25531690410113,28.14227151652691,0
2024-01-01 05:15:00,60.24316902771498,27.664272535294447,0
2024-01-01 05:16:00,62.32066362059806,37.65148080323795,0
2024-01-01 05:17:00,38.16628938855357,30.824688150937902,0
2024-01-01 05:18:00,60.947559971491046,34.36709966472964,0
2024-01-01 05:19:00,70.69645266696674,26.88102517875197,0
2024-01-01 05:20:00,43.086284550217364,26.54156970919338,0
2024-01-01 05:21:00,48.093955533529396,28.278805541019125,0
2024-01-01 05:22:00,37.48430786961868,33.25386393824423,0
2024-01-01 05:23:00,68.48938017635373,30.296039915321085,0
2024-01-01 05:24:00,35.14724681440826,32.322220389418106,0
2024-01-01 05:25:00,45.863128605345736,17.065040760339137,0
2024-01-01 05:26:00,96.62470055980319,42.42429810019006,1
2024-01-01 05:27:00,43.110448046236804,19.281055608470485,0
2024-01-01 05:28:00,40.18959438383297,28.294556010909616,0
2024-01-01 05:29:00,49.57084435718156,22.75046398971748,0
2024-01-01 05:30:00,73.91554845388508,38.50756307700877,0
2024-01-01 05:31:00,47.53833109037399,30.02498187580391,0
2024-01-01 05:32:00,47.998040763351234,30.927808566273754,0
2024-01-01 05:33:00,38.802707551865474,24.4789797323532,0
2024-01-01 05:34:00,53.94190618354549,24.355689182281,0
2024-01-01 05:35:00,58.708816279579544,37.683102169674,0
2024-01-01 05:36:00,43.98560750726267,38.831480256631316,0
2024-01-01 05:37:00,55.24071465433007,32.04163577056723,0
2024-01-01 05:38:00,44.02899963850293,19.92643029964515,0
2024-01-01 05:39:00,31.18464248672987,28.02137457923314,0
2024-01-01 05:40:00,54.59496613984234,31.696602841173835,0
2024-01-01 05:41:00,70.7425723692228,28.95954873374308,0
2024-01-01 05:42:00,38.06363953945848,19.58238105635796,0
2024-01-01 05:43:00,51.86012930292629,39.450710644678374,0
2024-01-01 05:44:00,63.3109516978944,25.839136146479124,0
2024-01-01 05:45:00,49.045385813032645,23.437350888822078,0
2024-01-01 05:46:00,93.30923735086297,37.32231556734078,1
2024-01-01 05:47:00,50.42871666949915,35.899643418462645,0
2024-01-01 05:48:00,64.81348715360892,32.56010541815656,0
2024-01-01 05:49:00,44.8107312568653,23.523048480691134,0
2024-01-01 05:50:00,52.07918093424,22.743591072084243,0
2024-01-01 05:51:00,39.41856308870988,19.10015178425312,0
2024-01-01 05:52:00,48.864826500734495,28.50237315490229,0
2024-01-01 05:53:00,53.876620727247825,27.5855974353603,0
2024-01-01 05:54:00,51.207580561732485,32.384024575053786,0
2024-01-01 05:55:00,45.5764740222023,26.60854218929765,0
2024-01-01 05:56:00,54.219576521510895,34.897826731159746,0
2024-01-01 05:57:00,56.660041691812154,33.16895720807812,0
2024-01-01 05:58:00,57.18075154931165,26.402902264535534,0
2024-01-01 05:59:00,47.141329834038324,32.00150630911053,0
2024-01-01 06:00:00,43.815399223054065,36.4964892143189,0
2024-01-01 06:01:00,69.60851027542927,25.164295852665983,0
2024-01-01 06:02:00,51.52131633795744,29.07426521343405,0
2024-01-01 06:03:00,47.426109525202236,28.77274098620997,0
2024-01-01 06:04:00,35.26778785934551,28.213188982559476,0
2024-01-01 06:05:00,40.743940676025645,34.02552722919398,0
2024-01-01 06:06:00,43.52512966613276,34.402779273602114,0
2024-01-01 06:07:00,54.34300609351791,32.10223636067814,0
2024-01-01 06:08:00,46.44187211109186,31.888197707699298,0
2024-01-01 06:09:00,50.01732045852432,27.315416158827077,0
2024-01-01 06:10:00,35.84603242231151,31.62129000224106,0
2024-01-01 06:11:00,64.06036620568972,23.62653843970194,0
2024-01-01 06:12:00,42.60500583278184,42.47669298889747,0
2024-01-01 06:13:00,52.559778009308054,36.73949863514173,0
2024-01-01 06:14:00,44.58425036719347,34.71076737789534,0
2024-01-01 06:15:00,46.97229393983976,32.05604471323876,0
2024-01-01 06:16:00,42.14087256387711,31.985336930990552,0
2024-01-01 06:17:00,53.0747354244136,21.47897115254179,0
2024-01-01 06:18:00,40.179022851016065,23.728955725329136,0
2024-01-01 06:19:00,53.148133672374115,24.311319659373805,0
2024-01-01 06:20:00,91.7940041301112,44.01266612203538,1
2024-01-01 06:21:00,56.39983241610612,28.43727305247517,0
2024-01-01 06:22:00,57.32598815643711,34.03908704971242,0
2024-01-01 06:23:00,46.76834837538397,24.946235077420017,0
2024-01-01 06:24:00,91.63950374614487,37.67093543662149,1
2024-01-01 06:25:00,45.51569681730862,25.889205224370304,0
2024-01-01 06:26:00,63.12754922682974,28.03149407160269,0
2024-01-01 06:27:00,46.554375347660674,34.530908868410116,0
2024-01-01 06:28:00,48.06305077692111,32.53230062134642,0
2024-01-01 06:29:00,45.39251721320793,23.705045559009825,0
2024-01-01 06:30:00,42.692628824767034,35.295243869509896,0
2024-01-01 06:31:00,81.39491864694308,44.260391194557094,1
2024-01-01 06:32:00,54.9337267781842,19.17833226940237,0
2024-01-01 06:33:00,50.47105342150399,25.71403663304311,0
2024-01-01 06:34:00,45.25519617494772,28.05854292721975,0
2024-01-01 06:35:00,61.04990570942069,24.118915148789945,0
2024-01-01 06:36:00,44.45468191383372,36.907471815536915,0
2024-01-01 06:37:00,51.16145849222336,28.195275743701206,0
2024-01-01 06:38:00,72.02112183151137,32.416410612059614,0
2024-01-01 06:39:00,40.42512909431074,30.870375563882106,0
2024-01-01 06:40:00,55.47476835976982,33.63466956312709,0
2024-01-01 06:41:00,52.868063311043116,38.28031423950012,0
2024-01-01 06:42:00,55.27141926743878,33.450079209050784,0
2024-01-01 06:43:00,47.01140274552855,38.676700750861514,0
2024-01-01 06:44:00,43.95090368301671,33.533539938009575,0
2024-01-01 06:45:00,52.29363649064627,30.54703669152368,0
2024-01-01 06:46:00,45.50277393579231,31.435222480945928,0
2024-01-01 06:47:00,26.65757303876803,16.888212954674078,0
2024-01-01 06:48:00,41.84863591870717,27.69484270851596,0
2024-01-01 06:49:00,104.92012253163537,44.25957183919272,1
2024-01-01 06:50:00,39.261362334228366,32.02206651231111,0
2024-01-01 06:51:00,51.424690404331244,29.604946500402725,0
2024-01-01 06:52:00,42.33096321453149,31.721735828218613,0
2024-01-01 06:53:00,49.48911943341269,23.358543793545778,0
2024-01-01 06:54:00,71.6706503075465,22.03289914161953,0
2024-01-01 06:55:00,62.31391542923386,24.1056202689734,0
2024-01-01 06:56:00,55.95121732593263,37.95741263027834,0
2024-01-01 06:57:00,68.06324079467491,23.68746236254691,0
2024-01-01 06:58:00,49.33736751831419,26.01266207568543,0
2024-01-01 06:59:00,49.54459595812479,30.739016240945794,0
2024-01-01 07:00:00,85.8074407521042,39.1681625025238,1
2024-01-01 07:01:00,62.79103128073346,25.497312772408293,0
2024-01-01 07:02:00,69.50875299287426,33.3938905456091,0
2024-01-01 07:03:00,59.03490066540497,27.784231920644096,0
2024-01-01 07:04:00,64.35869565302121,38.51214058800063,0
2024-01-01 07:05:00,22.7524952597115,21.454590787940763,0
2024-01-01 07:06:00,87.00936627405066,52.706157916045065,1
2024-01-01 07:07:00,49.0055932038485,27.724532702452045,0
2024-01-01 07:08:00,73.65172713812217,30.036095080407396,0
2024-01-01 07:09:00,67.2718526365537,23.880539012591143,0
2024-01-01 07:10:00,57.59366328575283,27.070092132841772,0
2024-01-01 07:11:00,46.63857784483284,33.930618116660426,0
2024-01-01 07:12:00,51.67203003040352,28.650862395686318,0
2024-01-01 07:13:00,30.974682262076183,24.50762437820747,0
2024-01-01 07:14:00,59.27057922549212,40.516522137654505,0
2024-01-01 07:15:00,24.602260434283156,30.355901884509244,0
2024-01-01 07:16:00,47.041537737018714,33.07078782203287,0
2024-01-01 07:17:00,65.31761508131486,33.81410251796317,0
2024-01-01 07:18:00,57.047640038573256,29.546545084767466,0
2024-01-01 07:19:00,34.67113296698979,26.224015306831546,0
2024-01-01 07:20:00,36.619426179759856,31.144533836037326,0
2024-01-01 07:21:00,43.996848960475674,26.538881322582366,0
2024-01-01 07:22:00,50.98311407592042,31.93984879174063,0
2024-01-01 07:23:00,58.80590659773598,29.30184639682564,0
2024-01-01 07:24:00,55.94406620131299,35.2498220538605,0
2024-01-01 07:25:00,39.1854237271456,24.206878207805637,0
2024-01-01 07:26:00,56.21083077927206,33.56147196650723,0
2024-01-01 07:27:00,57.352265553740416,33.115719560747195,0
2024-01-01 07:28:00,55.07157842061665,28.825216044239717,0
2024-01-01 07:29:00,74.76160530193016,33.72628362725177,0
